#Time,X,Y,Z
#1521389479.114434,-0.98,0.256,-0.18
1521389481.291436,-0.972,0.26,-0.176
1521389481.296228,-0.984,0.256,-0.176
1521389481.3010018,-0.98,0.26,-0.184
1521389481.3057888,-0.976,0.256,-0.176
1521389481.3106668,-0.988,0.26,-0.176
1521389481.3154697,-0.988,0.26,-0.176
1521389481.3203237,-0.976,0.252,-0.172
1521389481.3251407,-0.976,0.252,-0.164
1521389481.3299627,-0.98,0.26,-0.184
1521389481.3347485,-0.976,0.26,-0.184
1521389481.3395486,-0.98,0.252,-0.184
1521389481.3443105,-0.98,0.256,-0.184
1521389481.3490796,-0.98,0.256,-0.176
1521389481.3538716,-0.98,0.256,-0.184
1521389481.3586464,-0.988,0.264,-0.18
1521389481.3634374,-0.98,0.256,-0.172
1521389481.3682973,-0.992,0.264,-0.176
1521389481.3731134,-0.984,0.26,-0.184
1521389481.3778944,-0.98,0.264,-0.168
1521389481.3826642,-0.98,0.256,-0.172
1521389481.3874562,-0.98,0.256,-0.18
1521389481.3922431,-0.992,0.264,-0.184
1521389481.3970912,-0.992,0.264,-0.184
1521389481.401865,-0.98,0.256,-0.172
1521389481.4066591,-0.98,0.268,-0.18
1521389481.411442,-0.972,0.252,-0.184
1521389481.416212,-0.988,0.26,-0.164
1521389481.420994,-0.98,0.252,-0.168
1521389481.425783,-0.98,0.26,-0.18
1521389481.4306128,-0.988,0.26,-0.18
1521389481.435391,-0.98,0.252,-0.172
1521389481.440194,-0.98,0.256,-0.18
1521389481.4449837,-0.972,0.268,-0.18
1521389481.4497857,-0.984,0.26,-0.164
1521389481.4545686,-0.976,0.256,-0.172
1521389481.4594238,-0.98,0.256,-0.192
1521389481.4642208,-0.976,0.256,-0.18
1521389481.4690206,-0.988,0.252,-0.168
1521389481.4737875,-0.988,0.252,-0.168
1521389481.4789906,-0.98,0.26,-0.196
1521389481.4841585,-0.976,0.26,-0.18
1521389481.4930584,-0.98,0.256,-0.184
1521389481.4977324,-0.972,0.26,-0.168
1521389481.5023835,-0.984,0.264,-0.18
1521389481.5071054,-0.984,0.252,-0.172
1521389481.5117464,-0.984,0.26,-0.172
1521389481.5193272,-0.98,0.256,-0.184
1521389481.5258203,-0.984,0.256,-0.18
1521389481.5317752,-0.972,0.256,-0.176
1521389481.5375292,-0.992,0.26,-0.184
1521389481.546039,-0.984,0.252,-0.18
1521389481.551901,-0.984,0.256,-0.172
1521389481.556761,-0.984,0.256,-0.176
1521389481.562166,-0.984,0.248,-0.184
1521389481.5756,-0.976,0.256,-0.184
1521389481.5803938,-0.98,0.26,-0.188
1521389481.5889168,-0.98,0.26,-0.176
1521389481.5939696,-0.988,0.256,-0.18
1521389481.6025195,-0.984,0.248,-0.168
1521389481.6109107,-0.984,0.26,-0.176
1521389481.6278706,-0.984,0.256,-0.18
1521389481.6423433,-0.984,0.256,-0.18
1521389481.6471534,-0.988,0.252,-0.184
1521389481.6520262,-0.98,0.264,-0.18
1521389481.6671371,-0.964,0.256,-0.176
1521389481.6744392,-0.984,0.256,-0.184
1521389481.683703,-0.984,0.256,-0.18
1521389481.696116,-0.98,0.256,-0.176
1521389481.7085278,-0.98,0.256,-0.184
1521389481.7132368,-0.972,0.256,-0.184
1521389481.7197688,-0.972,0.26,-0.18
1521389481.7324376,-0.98,0.26,-0.18
1521389481.7409766,-0.984,0.26,-0.176
1521389481.7457435,-0.984,0.256,-0.176
1521389481.7571614,-0.972,0.256,-0.176
1521389481.7709923,-0.988,0.256,-0.176
1521389481.7756464,-0.988,0.256,-0.18
1521389481.7805862,-0.988,0.256,-0.18
1521389481.7906883,-0.988,0.256,-0.176
1521389481.796209,-0.976,0.256,-0.188
1521389481.808689,-0.984,0.256,-0.176
1521389481.826002,-0.988,0.256,-0.18
1521389481.8372078,-0.988,0.256,-0.18
1521389481.8465557,-0.984,0.26,-0.176
1521389481.8685517,-0.988,0.26,-0.184
1521389481.8733425,-0.984,0.256,-0.176
1521389481.8792405,-0.98,0.256,-0.176
1521389481.8849816,-0.976,0.256,-0.184
1521389481.8968844,-0.98,0.256,-0.172
1521389481.9040434,-0.992,0.26,-0.18
1521389481.9198072,-0.984,0.252,-0.184
1521389481.9246733,-0.976,0.256,-0.172
1521389481.9295661,-0.988,0.256,-0.164
1521389481.9344041,-0.98,0.256,-0.176
1521389481.9408941,-0.98,0.26,-0.18
1521389481.952171,-0.988,0.256,-0.196
1521389481.9850628,-0.98,0.256,-0.184
1521389481.9941678,-0.98,0.256,-0.184
1521389481.9995618,-0.984,0.264,-0.164
1521389482.0070717,-0.98,0.26,-0.176
1521389482.0439363,-0.98,0.256,-0.176
1521389482.0547264,-0.984,0.256,-0.18
1521389482.085644,-0.988,0.256,-0.18
1521389482.101053,-0.984,0.252,-0.188
1521389482.1059208,-0.984,0.252,-0.176
1521389482.1108198,-0.988,0.256,-0.176
1521389482.1285777,-0.98,0.252,-0.184
1521389482.1385596,-0.984,0.256,-0.172
1521389482.1485226,-0.992,0.26,-0.184
1521389482.1615055,-0.992,0.256,-0.18
1521389482.1765733,-0.984,0.256,-0.184
1521389482.1896732,-0.984,0.256,-0.176
1521389482.1948962,-0.984,0.256,-0.18
1521389482.207211,-0.988,0.264,-0.18
1521389482.221114,-0.984,0.256,-0.168
1521389482.228575,-0.984,0.26,-0.172
1521389482.2359738,-0.984,0.264,-0.184
1521389482.2582738,-0.988,0.256,-0.188
1521389482.2878046,-0.984,0.256,-0.18
1521389482.2985876,-0.98,0.256,-0.172
1521389482.3095403,-0.984,0.256,-0.184
1521389482.3161232,-0.988,0.256,-0.188
1521389482.357179,-0.98,0.26,-0.18
1521389482.364373,-0.988,0.256,-0.18
1521389482.371862,-0.98,0.256,-0.168
1521389482.3785129,-0.984,0.252,-0.172
1521389482.3944037,-0.98,0.26,-0.176
1521389482.4071786,-0.984,0.252,-0.184
1521389482.4124825,-0.972,0.256,-0.172
1521389482.4187925,-0.98,0.252,-0.184
1521389482.4334984,-0.988,0.256,-0.18
1521389482.4382925,-0.984,0.256,-0.18
1521389482.4440823,-0.98,0.26,-0.18
1521389482.4637592,-0.988,0.256,-0.176
1521389482.4685023,-0.988,0.256,-0.176
1521389482.473458,-0.98,0.264,-0.172
1521389482.480761,-0.984,0.256,-0.18
1521389482.497402,-0.988,0.256,-0.176
1521389482.5022209,-0.976,0.272,-0.184
1521389482.507097,-0.968,0.264,-0.184
1521389482.511941,-0.984,0.24,-0.188
1521389482.5184498,-0.988,0.256,-0.168
1521389482.5308788,-0.988,0.256,-0.18
1521389482.5355427,-0.98,0.256,-0.172
