#Time,X,Y,Z
#1522512243.8877947,0.056,-0.96,-0.268
1522512632.2441316,0.232,-0.904,-0.38
1522512632.2507074,0.228,-0.908,-0.368
1522512632.2571445,0.224,-0.916,-0.368
1522512632.2637475,0.22,-0.912,-0.38
1522512632.2702484,0.224,-0.908,-0.372
1522512632.2767744,0.22,-0.908,-0.372
1522512632.2833784,0.228,-0.908,-0.372
1522512632.2898324,0.228,-0.908,-0.368
1522512632.2963533,0.224,-0.912,-0.364
1522512632.3028793,0.22,-0.912,-0.376
1522512632.3093784,0.228,-0.912,-0.376
1522512632.3155932,0.224,-0.912,-0.376
1522512632.3220472,0.228,-0.912,-0.372
1522512632.3286045,0.224,-0.912,-0.376
1522512632.3351192,0.228,-0.912,-0.376
1522512632.3416333,0.228,-0.912,-0.376
1522512632.3481884,0.224,-0.912,-0.376
1522512632.3546183,0.228,-0.916,-0.372
1522512632.3612103,0.228,-0.912,-0.38
1522512632.3678133,0.224,-0.908,-0.38
1522512632.3742664,0.228,-0.912,-0.364
1522512632.3808544,0.228,-0.916,-0.376
1522512632.3873394,0.232,-0.908,-0.376
1522512632.3939052,0.228,-0.916,-0.372
1522512632.4004872,0.22,-0.916,-0.38
1522512632.4068823,0.228,-0.912,-0.384
1522512632.4134932,0.236,-0.912,-0.38
1522512632.4199152,0.224,-0.916,-0.372
1522512632.4264033,0.22,-0.916,-0.384
1522512632.4330533,0.228,-0.916,-0.368
1522512632.4394753,0.224,-0.912,-0.384
1522512632.446083,0.22,-0.904,-0.372
1522512632.455439,0.232,-0.912,-0.384
1522512632.461985,0.236,-0.912,-0.384
1522512632.4685032,0.228,-0.908,-0.376
1522512632.475033,0.22,-0.912,-0.38
1522512632.4815652,0.228,-0.908,-0.38
1522512632.48794,0.228,-0.912,-0.376
1522512632.4944942,0.224,-0.916,-0.372
1522512632.5009482,0.224,-0.912,-0.372
1522512632.5073411,0.224,-0.908,-0.368
1522512632.513807,0.228,-0.912,-0.372
1522512632.520092,0.224,-0.908,-0.372
1522512632.5265021,0.232,-0.912,-0.368
1522512632.533338,0.228,-0.916,-0.376
1522512632.5391002,0.224,-0.912,-0.368
1522512632.5455542,0.22,-0.912,-0.396
1522512632.551906,0.224,-0.908,-0.38
1522512632.558475,0.228,-0.908,-0.38
1522512632.564979,0.224,-0.908,-0.376
1522512632.571217,0.224,-0.916,-0.372
1522512632.577954,0.232,-0.908,-0.376
1522512632.584503,0.228,-0.9,-0.368
1522512632.590884,0.224,-0.908,-0.372
1522512632.597425,0.22,-0.912,-0.368
1522512632.603856,0.228,-0.896,-0.38
1522512632.610444,0.224,-0.92,-0.376
1522512632.616983,0.224,-0.912,-0.372
1522512632.623378,0.224,-0.92,-0.38
1522512632.6299798,0.228,-0.916,-0.372
1522512632.636385,0.224,-0.912,-0.38
1522512632.642994,0.228,-0.908,-0.376
1522512632.650621,0.228,-0.92,-0.38
1522512632.6569948,0.228,-0.908,-0.364
1522512632.663383,0.224,-0.912,-0.372
1522512632.669652,0.22,-0.912,-0.372
1522512632.6761308,0.224,-0.904,-0.38
1522512632.6825159,0.224,-0.912,-0.376
1522512632.6891158,0.228,-0.912,-0.376
1522512632.695571,0.232,-0.908,-0.372
1522512632.7019708,0.22,-0.916,-0.38
1522512632.7083619,0.224,-0.908,-0.376
1522512632.7148628,0.228,-0.904,-0.384
1522512632.7211258,0.224,-0.908,-0.364
1522512632.7276099,0.224,-0.908,-0.384
1522512632.7343109,0.228,-0.908,-0.384
1522512632.7407217,0.224,-0.908,-0.376
1522512632.7473478,0.228,-0.916,-0.38
1522512632.7541127,0.224,-0.9,-0.376
1522512632.7606807,0.224,-0.908,-0.368
1522512632.7673209,0.228,-0.92,-0.372
1522512632.7737658,0.232,-0.912,-0.364
1522512632.7803698,0.224,-0.908,-0.376
1522512632.7868097,0.22,-0.912,-0.38
1522512632.7933156,0.22,-0.908,-0.368
1522512632.7999108,0.228,-0.912,-0.38
1522512632.8063357,0.224,-0.908,-0.376
1522512632.8131168,0.22,-0.908,-0.368
1522512632.8195477,0.224,-0.908,-0.38
1522512632.8261337,0.228,-0.912,-0.376
1522512632.8325837,0.228,-0.912,-0.372
1522512632.8390236,0.22,-0.916,-0.372
1522512632.8456457,0.224,-0.912,-0.376
1522512632.8521786,0.228,-0.916,-0.38
1522512632.8586547,0.224,-0.904,-0.364
1522512632.8652647,0.228,-0.912,-0.38
1522512632.8717215,0.22,-0.916,-0.368
1522512632.8782825,0.22,-0.908,-0.372
1522512632.8848426,0.228,-0.912,-0.38
1522512632.8912735,0.22,-0.912,-0.38
1522512632.8978815,0.224,-0.912,-0.38
1522512632.9043446,0.228,-0.908,-0.372
1522512632.9108996,0.232,-0.916,-0.38
1522512632.9174845,0.228,-0.912,-0.384
1522512632.9238365,0.22,-0.912,-0.364
1522512632.9304175,0.22,-0.912,-0.38
1522512632.9368496,0.224,-0.912,-0.372
1522512632.9433515,0.232,-0.908,-0.38
1522512632.9499316,0.22,-0.912,-0.376
1522512632.9563694,0.22,-0.908,-0.38
1522512632.9629886,0.224,-0.908,-0.376
1522512632.9694304,0.224,-0.912,-0.376
1522512632.9760125,0.224,-0.908,-0.376
1522512632.9825675,0.22,-0.912,-0.364
1522512632.9890945,0.228,-0.916,-0.368
1522512632.9956534,0.228,-0.92,-0.372
1522512633.0021434,0.228,-0.904,-0.372
1522512633.0086215,0.224,-0.908,-0.38
1522512633.0152254,0.224,-0.908,-0.376
1522512633.0216644,0.236,-0.904,-0.368
1522512633.0282264,0.224,-0.908,-0.364
1522512633.0348024,0.232,-0.912,-0.372
1522512633.0412233,0.228,-0.904,-0.38
1522512633.0478294,0.22,-0.908,-0.376
1522512633.0542965,0.22,-0.916,-0.376
1522512633.0611613,0.244,-0.908,-0.384
1522512633.0670245,0.232,-0.912,-0.38
1522512633.0756843,0.228,-0.912,-0.36
1522512633.0844684,0.236,-0.912,-0.368
1522512633.0923433,0.228,-0.916,-0.372
1522512633.1013782,0.232,-0.912,-0.372
1522512633.1095984,0.228,-0.904,-0.372
1522512633.1185133,0.232,-0.912,-0.368
