#Time,X,Y,Z
#1522521772.5149384,0.02,-1.008,0.18
1522521852.1805909,0.036,-0.98,0.18
1522521852.1857078,0.028,-0.972,0.184
1522521852.1907728,0.036,-0.98,0.196
1522521852.1958208,0.028,-0.98,0.176
1522521852.2007828,0.028,-0.98,0.184
1522521852.2059546,0.032,-0.984,0.18
1522521852.2109327,0.04,-0.98,0.176
1522521852.2160425,0.032,-0.98,0.168
1522521852.2210674,0.032,-0.972,0.192
1522521852.2262065,0.028,-0.972,0.176
1522521852.2311404,0.024,-0.976,0.172
1522521852.2362733,0.032,-0.98,0.184
1522521852.2413173,0.032,-0.984,0.184
1522521852.2462823,0.032,-0.98,0.18
1522521852.2513573,0.028,-0.976,0.184
1522521852.2564251,0.036,-0.984,0.188
1522521852.2614322,0.032,-0.976,0.184
1522521852.2663622,0.024,-0.98,0.192
1522521852.271325,0.032,-0.984,0.176
1522521852.276382,0.028,-0.972,0.184
1522521852.281319,0.024,-0.98,0.188
1522521852.28634,0.024,-0.972,0.176
1522521852.291298,0.028,-0.976,0.18
1522521852.2961998,0.028,-0.98,0.184
1522521852.3012137,0.036,-0.98,0.18
1522521852.3063867,0.036,-0.98,0.172
1522521852.3113976,0.032,-0.98,0.184
1522521852.3163877,0.028,-0.976,0.184
1522521852.3214195,0.028,-0.976,0.184
1522521852.3264506,0.028,-0.976,0.172
1522521852.3313324,0.02,-0.984,0.18
1522521852.3365483,0.032,-0.984,0.18
1522521852.3415704,0.028,-0.98,0.164
1522521852.3464763,0.036,-0.98,0.176
1522521852.3515422,0.028,-0.984,0.18
1522521852.3565953,0.036,-0.98,0.18
1522521852.3615742,0.024,-0.984,0.18
1522521852.3665771,0.024,-0.984,0.18
1522521852.371602,0.02,-0.976,0.188
1522521852.37665,0.032,-0.984,0.172
1522521852.381627,0.028,-0.98,0.196
1522521852.3866868,0.032,-0.976,0.176
1522521852.3917158,0.04,-0.98,0.184
1522521852.3965797,0.024,-0.976,0.176
1522521852.4016078,0.028,-0.972,0.184
1522521852.4066668,0.036,-0.976,0.192
1522521852.4116378,0.036,-0.98,0.184
1522521852.4165726,0.028,-0.976,0.172
1522521852.4215405,0.028,-0.972,0.176
1522521852.4266176,0.032,-0.968,0.184
1522521852.4315934,0.028,-0.976,0.18
1522521852.4366374,0.036,-0.98,0.172
1522521852.4416833,0.032,-0.988,0.184
1522521852.4465873,0.036,-0.972,0.172
1522521852.4516563,0.036,-0.976,0.188
1522521852.4567192,0.028,-0.98,0.18
1522521852.4616942,0.036,-0.984,0.184
1522521852.46669,0.032,-0.98,0.18
1522521852.471704,0.036,-0.98,0.176
1522521852.4767652,0.028,-0.98,0.18
1522521852.481733,0.024,-0.98,0.18
1522521852.4867759,0.028,-0.972,0.18
1522521852.4918818,0.032,-0.98,0.18
1522521852.4966578,0.028,-0.984,0.18
1522521852.501664,0.032,-0.98,0.188
1522521852.5067327,0.032,-0.984,0.18
1522521852.5117047,0.04,-0.984,0.172
1522521852.5167208,0.032,-0.98,0.172
1522521852.5217607,0.032,-0.984,0.18
1522521852.5268135,0.032,-0.98,0.184
1522521852.5318706,0.028,-0.98,0.18
1522521852.5367804,0.024,-0.976,0.18
1522521852.5417395,0.028,-0.98,0.184
1522521852.5466483,0.024,-0.984,0.176
1522521852.5517132,0.024,-0.984,0.18
1522521852.5567632,0.024,-0.984,0.18
1522521852.5617423,0.032,-0.984,0.184
1522521852.5667512,0.024,-0.976,0.204
1522521852.5718632,0.032,-0.984,0.188
1522521852.5768292,0.036,-0.976,0.168
1522521852.581886,0.028,-0.98,0.184
1522521852.586856,0.028,-0.972,0.172
1522521852.59198,0.028,-0.976,0.18
1522521852.596746,0.036,-0.972,0.184
1522521852.6017368,0.032,-0.98,0.184
1522521852.606809,0.024,-0.98,0.188
1522521852.6118517,0.028,-0.988,0.184
1522521852.6167676,0.036,-0.964,0.176
1522521852.6218777,0.036,-0.976,0.172
1522521852.6267776,0.028,-0.972,0.18
1522521852.6316845,0.028,-0.976,0.18
1522521852.6367514,0.032,-0.98,0.176
1522521852.6418614,0.04,-0.984,0.18
1522521852.6466875,0.032,-0.98,0.192
1522521852.6517634,0.036,-0.98,0.172
1522521852.6568234,0.032,-0.984,0.18
1522521852.6618602,0.032,-0.992,0.176
1522521852.6667953,0.028,-0.972,0.184
1522521852.671914,0.032,-0.98,0.184
1522521852.676872,0.032,-0.984,0.18
1522521852.6819532,0.032,-0.988,0.18
1522521852.6869001,0.028,-0.984,0.176
1522521852.69201,0.032,-0.98,0.176
1522521852.6968,0.024,-0.984,0.176
1522521852.701969,0.024,-0.98,0.184
1522521852.7068698,0.032,-0.984,0.184
1522521852.7119288,0.036,-0.984,0.176
1522521852.7168427,0.036,-0.984,0.176
1522521852.7219727,0.032,-0.98,0.184
1522521852.7269297,0.028,-0.984,0.184
1522521852.7319915,0.036,-0.992,0.18
1522521852.7369516,0.032,-0.98,0.176
1522521852.7420714,0.024,-0.976,0.18
1522521852.7469425,0.032,-0.984,0.18
1522521852.7520664,0.032,-0.98,0.184
1522521852.7570415,0.036,-0.976,0.18
1522521852.7620792,0.04,-0.98,0.18
1522521852.7670033,0.032,-0.984,0.184
1522521852.7721212,0.028,-0.98,0.196
1522521852.7770913,0.028,-0.972,0.192
1522521852.7821262,0.04,-0.976,0.188
1522521852.787035,0.032,-0.984,0.192
1522521852.792085,0.02,-0.98,0.184
1522521852.796886,0.028,-0.972,0.18
1522521852.802057,0.032,-0.976,0.192
1522521852.8069308,0.036,-0.984,0.188
1522521852.8119807,0.028,-0.984,0.176
1522521852.8169208,0.032,-0.976,0.188
1522521852.8220327,0.032,-0.98,0.18
1522521852.8269978,0.036,-0.98,0.172
1522521852.8320527,0.032,-0.98,0.18
1522521852.8369586,0.036,-0.988,0.18
1522521852.8421254,0.032,-0.98,0.184
1522521852.8468804,0.032,-0.98,0.184
1522521852.8520424,0.028,-0.98,0.176
1522521852.8569875,0.032,-0.98,0.18
1522521852.8620484,0.028,-0.98,0.176
1522521852.8669722,0.028,-0.976,0.172
1522521852.8720822,0.032,-0.976,0.172
1522521852.8770533,0.032,-0.976,0.184
1522521852.8821092,0.032,-0.98,0.184
1522521852.887006,0.024,-0.988,0.176
1522521852.893874,0.032,-0.976,0.18
1522521852.89887,0.036,-0.992,0.172
1522521852.904065,0.032,-0.98,0.192
1522521852.909083,0.02,-0.968,0.184
1522521852.9142098,0.04,-0.984,0.192
1522521852.920668,0.032,-0.98,0.184
1522521852.9258146,0.032,-0.984,0.176
1522521852.9307647,0.028,-0.976,0.176
1522521852.9358976,0.028,-0.976,0.172
1522521852.9409325,0.032,-0.972,0.184
1522521852.9459996,0.028,-0.972,0.176
1522521852.9510634,0.028,-0.98,0.18
1522521852.9561944,0.028,-0.98,0.188
1522521852.9612274,0.032,-0.98,0.176
1522521852.9661994,0.028,-0.984,0.184
1522521852.9712303,0.036,-0.984,0.18
1522521852.9762983,0.032,-0.984,0.18
1522521852.9812303,0.032,-0.984,0.176
1522521852.9862902,0.032,-0.988,0.18
1522521852.9913201,0.032,-0.984,0.18
1522521852.996253,0.024,-0.984,0.18
1522521853.001254,0.032,-0.976,0.188
1522521853.006427,0.032,-0.976,0.184
1522521853.011442,0.036,-0.98,0.18
1522521853.0164359,0.036,-0.98,0.18
1522521853.0214639,0.028,-0.98,0.184
1522521853.0265317,0.032,-0.98,0.184
1522521853.0314927,0.036,-0.98,0.18
1522521853.0370166,0.028,-0.98,0.188
1522521853.0431905,0.036,-0.98,0.172
1522521853.0480394,0.028,-0.98,0.184
1522521853.0530255,0.032,-0.98,0.192
1522521853.0580444,0.028,-0.976,0.18
1522521853.0629654,0.032,-0.976,0.184
1522521853.0679524,0.024,-0.98,0.184
1522521853.0729563,0.036,-0.984,0.184
1522521853.0779512,0.024,-0.98,0.18
1522521853.082899,0.028,-0.984,0.176
1522521853.0879083,0.032,-0.972,0.184
1522521853.092936,0.028,-0.98,0.18
1522521853.0978172,0.032,-0.984,0.184
1522521853.102791,0.028,-0.98,0.184
1522521853.1078,0.028,-0.98,0.184
1522521853.112757,0.028,-0.988,0.188
1522521853.1178088,0.032,-0.988,0.184
1522521853.122846,0.036,-0.98,0.188
1522521853.1278477,0.032,-0.976,0.176
1522521853.1327958,0.032,-0.984,0.176
1522521853.1377988,0.036,-0.98,0.176
1522521853.1428297,0.036,-0.976,0.18
1522521853.1477396,0.032,-0.976,0.176
1522521853.1527896,0.032,-0.972,0.168
1522521853.1578076,0.028,-0.976,0.16
1522521853.1627424,0.048,-0.984,0.188
1522521853.1677923,0.032,-0.98,0.196
1522521853.1728184,0.036,-0.98,0.184
1522521853.1778412,0.032,-0.976,0.176
1522521853.1827903,0.028,-0.98,0.18
1522521853.1877973,0.02,-0.968,0.184
1522521853.1942692,0.024,-0.984,0.176
1522521853.199146,0.024,-0.984,0.176
1522521853.205693,0.032,-0.98,0.176
1522521853.210682,0.032,-0.988,0.184
1522521853.215689,0.036,-0.98,0.18
1522521853.220687,0.02,-0.98,0.176
1522521853.225833,0.032,-0.98,0.18
1522521853.2307699,0.032,-0.98,0.172
1522521853.2358956,0.028,-0.984,0.2
1522521853.2409096,0.036,-0.976,0.18
1522521853.2459536,0.028,-0.976,0.18
1522521853.2509825,0.032,-0.98,0.176
1522521853.2560506,0.028,-0.976,0.176
1522521853.2609816,0.032,-0.984,0.184
1522521853.2661114,0.032,-0.98,0.176
1522521853.2711303,0.028,-0.98,0.184
1522521853.2762322,0.028,-0.98,0.18
1522521853.2811272,0.028,-0.98,0.184
1522521853.2861912,0.028,-0.988,0.172
1522521853.2911372,0.032,-0.98,0.176
1522521853.296152,0.032,-0.984,0.18
1522521853.3011281,0.032,-0.976,0.176
1522521853.3063312,0.032,-0.98,0.172
1522521853.31133,0.036,-0.988,0.18
1522521853.3162909,0.032,-0.988,0.18
1522521853.321303,0.028,-0.984,0.18
1522521853.326341,0.02,-0.976,0.184
1522521853.3312488,0.024,-0.98,0.176
1522521853.3362947,0.036,-0.988,0.18
1522521853.3413107,0.036,-0.988,0.18
1522521853.3462336,0.032,-0.984,0.172
1522521853.3512886,0.032,-0.972,0.18
1522521853.3563325,0.032,-0.976,0.176
1522521853.3613296,0.036,-0.984,0.18
1522521853.3662505,0.024,-0.972,0.172
1522521853.3711905,0.028,-0.98,0.188
1522521853.3765035,0.04,-0.98,0.188
1522521853.3814104,0.028,-0.976,0.184
1522521853.3864663,0.036,-0.988,0.176
1522521853.3914642,0.032,-0.984,0.18
1522521853.3963692,0.024,-0.976,0.176
1522521853.4013512,0.032,-0.984,0.18
1522521853.4064062,0.032,-0.976,0.188
1522521853.4114,0.044,-0.98,0.176
1522521853.416378,0.036,-0.98,0.184
1522521853.4213839,0.032,-0.968,0.176
1522521853.4264328,0.032,-0.972,0.18
1522521853.431336,0.032,-0.972,0.176
1522521853.4363768,0.028,-0.98,0.176
1522521853.4413717,0.04,-0.984,0.184
1522521853.4462967,0.028,-0.976,0.184
1522521853.4513526,0.032,-0.984,0.176
1522521853.4563897,0.032,-0.98,0.184
1522521853.4613817,0.032,-0.984,0.184
1522521853.4663055,0.032,-0.98,0.172
1522521853.4712534,0.032,-0.98,0.176
1522521853.4764335,0.028,-0.984,0.176
1522521853.4813395,0.032,-0.984,0.18
1522521853.4863853,0.024,-0.98,0.18
1522521853.4913943,0.028,-0.98,0.188
1522521853.4963171,0.028,-0.98,0.18
1522521853.5013013,0.032,-0.98,0.18
1522521853.506412,0.032,-0.98,0.184
1522521853.511394,0.024,-0.98,0.184
