#Time,X,Y,Z
#1522522268.3708677,-0.432,0.932,0.08
1522523094.0163836,-0.252,1.004,0.088
1522523094.0339682,-0.244,1.008,0.08
1522523094.051473,-0.248,0.996,0.088
1522523094.0691957,-0.244,1.008,0.064
1522523094.0867014,-0.252,1.008,0.076
1522523094.1042821,-0.248,1.012,0.072
1522523094.1219628,-0.244,1.004,0.084
1522523094.1394725,-0.256,1.004,0.08
1522523094.1564403,-0.24,1.008,0.08
1522523094.174054,-0.244,1.004,0.08
1522523094.1922927,-0.248,1.012,0.084
1522523094.2100675,-0.256,1.008,0.076
1522523094.227791,-0.256,1.016,0.076
1522523094.2454138,-0.244,0.996,0.08
1522523094.2634566,-0.248,1.008,0.08
1522523094.2810962,-0.252,1.008,0.072
1522523094.298909,-0.248,1.008,0.084
1522523094.3165977,-0.252,1.004,0.084
1522523094.3342564,-0.252,1.012,0.068
1522523094.3520682,-0.24,1.0,0.088
1522523094.369717,-0.248,1.008,0.072
1522523094.3875456,-0.24,1.028,0.072
1522523094.4051573,-0.248,1.008,0.076
1522523094.422786,-0.244,1.004,0.072
1522523094.4404697,-0.252,1.004,0.068
1522523094.4581144,-0.244,1.0,0.088
1522523094.475698,-0.252,1.012,0.076
1522523094.4934578,-0.248,1.004,0.08
1522523094.5110686,-0.24,1.0,0.084
1522523094.5287762,-0.252,1.012,0.076
1522523094.546479,-0.252,1.016,0.072
1522523094.5640776,-0.248,1.012,0.06
1522523094.5817533,-0.252,1.004,0.092
1522523094.5994442,-0.248,1.008,0.064
1522523094.6171238,-0.252,1.008,0.084
1522523094.6350956,-0.256,1.016,0.076
1522523094.6527102,-0.248,1.016,0.08
1522523094.670414,-0.244,1.008,0.084
1522523094.6880107,-0.244,1.0,0.076
1522523094.7055693,-0.248,1.008,0.084
1522523094.723375,-0.244,1.004,0.076
1522523094.7410018,-0.244,1.012,0.088
1522523094.7587104,-0.248,1.004,0.08
1522523094.7763972,-0.252,1.012,0.068
1522523094.7970538,-0.244,1.008,0.064
1522523094.8148515,-0.244,1.004,0.072
1522523094.8324692,-0.248,1.012,0.08
1522523094.850184,-0.252,0.996,0.072
1522523094.8678617,-0.248,1.0,0.076
1522523094.8854144,-0.252,1.008,0.08
1522523094.903223,-0.248,1.012,0.072
1522523094.920842,-0.256,1.004,0.076
1522523094.9385536,-0.256,1.012,0.076
1522523094.9562104,-0.252,1.016,0.068
1522523094.973818,-0.244,1.0,0.084
1522523094.9915237,-0.244,1.008,0.084
1522523095.0092273,-0.248,1.004,0.076
1522523095.026782,-0.248,1.004,0.068
1522523095.04451,-0.252,1.008,0.072
1522523095.0622954,-0.252,1.008,0.084
1522523095.0799992,-0.248,1.008,0.1
1522523095.09771,-0.244,0.996,0.072
1522523095.1152956,-0.244,1.008,0.068
1522523095.1330934,-0.24,1.008,0.072
1522523095.1507192,-0.248,1.004,0.084
1522523095.1684177,-0.24,1.004,0.088
1522523095.1861296,-0.24,1.016,0.08
1522523095.2037873,-0.244,1.008,0.072
1522523095.221488,-0.252,1.008,0.064
1522523095.2391868,-0.248,1.004,0.076
1522523095.2567375,-0.248,1.004,0.08
1522523095.273622,-0.244,1.008,0.068
1522523095.2912118,-0.248,1.012,0.084
1522523095.3090775,-0.248,1.012,0.068
1522523095.3266933,-0.248,1.012,0.084
1522523095.344034,-0.248,1.008,0.08
1522523095.3613787,-0.248,1.008,0.076
1522523095.3789144,-0.248,1.008,0.08
1522523095.396503,-0.24,1.008,0.076
1522523095.413854,-0.248,0.996,0.076
1522523095.4312105,-0.244,1.012,0.08
1522523095.4487073,-0.252,1.008,0.084
1522523095.46681,-0.252,1.0,0.084
1522523095.4843876,-0.248,1.016,0.084
1522523095.5019763,-0.252,1.004,0.092
1522523095.519352,-0.248,1.012,0.08
1522523095.5367408,-0.248,1.02,0.072
1522523095.5542905,-0.252,1.004,0.076
1522523095.571741,-0.248,1.004,0.08
1522523095.589207,-0.248,1.012,0.084
1522523095.6065845,-0.244,1.008,0.068
1522523095.6239483,-0.244,1.008,0.068
1522523095.6413221,-0.244,1.0,0.076
1522523095.6587708,-0.252,1.012,0.076
1522523095.6764514,-0.248,1.016,0.08
1522523095.6938121,-0.244,0.996,0.08
1522523095.711155,-0.244,1.0,0.08
1522523095.7286286,-0.236,1.012,0.064
1522523095.7463205,-0.248,1.004,0.068
1522523095.763683,-0.252,1.004,0.076
1522523095.7810447,-0.24,0.988,0.08
1522523095.7985065,-0.248,1.02,0.088
1522523095.8161912,-0.252,1.016,0.076
1522523095.833628,-0.252,1.012,0.08
1522523095.8510017,-0.248,1.0,0.08
1522523095.8684514,-0.26,1.008,0.088
1522523095.886073,-0.244,0.996,0.068
1522523095.9036508,-0.244,1.008,0.068
1522523095.9210215,-0.252,1.008,0.08
1522523095.9384942,-0.252,1.012,0.08
1522523095.9562159,-0.248,1.012,0.076
1522523095.9736567,-0.248,1.008,0.068
1522523095.9910233,-0.248,1.012,0.084
1522523096.008502,-0.248,1.004,0.072
1522523096.0261848,-0.248,1.012,0.076
1522523096.0436835,-0.248,1.008,0.08
1522523096.0610583,-0.248,1.008,0.068
1522523096.0786119,-0.248,1.008,0.096
1522523096.0963256,-0.252,1.008,0.08
1522523096.1137624,-0.256,1.012,0.08
1522523096.131138,-0.244,1.004,0.064
1522523096.1486418,-0.252,1.008,0.076
1522523096.1663315,-0.244,1.008,0.068
1522523096.1837032,-0.244,1.004,0.076
1522523096.201065,-0.252,1.012,0.08
1522523096.2186766,-0.244,1.008,0.064
1522523096.2363675,-0.248,1.0,0.072
1522523096.2537222,-0.232,1.0,0.072
1522523096.2710948,-0.252,1.012,0.076
1522523096.2885575,-0.24,1.0,0.08
1522523096.3062553,-0.252,1.008,0.068
1522523096.323663,-0.24,1.008,0.08
1522523096.3410456,-0.252,1.012,0.084
1522523096.3585064,-0.252,1.012,0.084
1522523096.3761752,-0.248,1.008,0.072
1522523096.3936348,-0.256,1.016,0.088
1522523096.4109964,-0.248,1.004,0.072
1522523096.4284983,-0.244,1.004,0.088
1522523096.4461699,-0.248,1.008,0.076
1522523096.4636347,-0.232,1.012,0.084
1522523096.4809794,-0.248,1.012,0.08
1522523096.498454,-0.248,1.0,0.088
1522523096.5160518,-0.252,1.008,0.072
1522523096.5339196,-0.248,1.012,0.084
1522523096.5512872,-0.244,1.008,0.072
1522523096.569082,-0.252,1.004,0.076
1522523096.5864947,-0.248,1.008,0.068
1522523096.6038435,-0.24,1.008,0.084
1522523096.621196,-0.252,1.004,0.076
1522523096.6386597,-0.252,1.004,0.08
1522523096.6563206,-0.24,1.0,0.084
1522523096.6736672,-0.248,1.008,0.076
1522523096.691032,-0.248,1.008,0.072
1522523096.7087238,-0.248,1.0,0.072
1522523096.7263985,-0.26,1.012,0.072
1522523096.743778,-0.248,1.008,0.084
1522523096.7613697,-0.248,1.004,0.072
1522523096.7789176,-0.244,1.004,0.08
1522523096.7965302,-0.248,1.012,0.076
1522523096.813884,-0.248,1.008,0.08
1522523096.8312447,-0.252,1.02,0.072
1522523096.8487275,-0.248,1.012,0.08
1522523096.8664372,-0.256,1.008,0.084
1522523096.883766,-0.248,1.0,0.064
1522523096.9011204,-0.248,1.012,0.072
1522523096.9185832,-0.236,1.004,0.072
1522523096.936261,-0.248,1.012,0.08
1522523096.9536896,-0.252,1.008,0.072
1522523096.9712794,-0.248,1.004,0.08
1522523096.988734,-0.252,1.012,0.08
1522523097.006409,-0.248,1.004,0.076
1522523097.0237675,-0.248,1.008,0.08
1522523097.0411394,-0.252,1.016,0.08
1522523097.0586069,-0.252,1.004,0.076
1522523097.0762877,-0.244,1.004,0.076
1522523097.0936613,-0.248,0.996,0.08
1522523097.111108,-0.248,1.008,0.076
1522523097.1288118,-0.248,1.004,0.072
1522523097.1466746,-0.244,0.996,0.088
1522523097.1640372,-0.256,1.016,0.088
1522523097.181494,-0.252,1.008,0.068
1522523097.1990857,-0.24,1.012,0.084
1522523097.2166693,-0.248,1.004,0.08
1522523097.234019,-0.244,1.004,0.06
1522523097.251361,-0.248,1.004,0.072
1522523097.2689145,-0.244,1.012,0.076
1522523097.2865102,-0.252,1.008,0.084
1522523097.303869,-0.248,1.012,0.092
1522523097.3212337,-0.248,1.008,0.076
1522523097.3387175,-0.252,1.016,0.072
1522523097.3563962,-0.248,1.008,0.088
1522523097.3737597,-0.252,1.016,0.08
1522523097.3911686,-0.244,1.008,0.076
1522523097.4083283,-0.252,1.004,0.084
1522523097.427917,-0.248,1.008,0.076
1522523097.4453187,-0.24,1.004,0.068
1522523097.4622104,-0.248,1.012,0.076
1522523097.479048,-0.248,1.012,0.08
1522523097.5002449,-0.248,1.016,0.072
1522523097.5205224,-0.244,1.004,0.08
1522523097.5380132,-0.236,1.008,0.076
1522523097.5554068,-0.248,1.008,0.068
1522523097.5729325,-0.244,1.004,0.076
1522523097.5869853,-0.248,1.004,0.072
1522523097.60479,-0.248,1.012,0.084
1522523097.6224868,-0.248,1.0,0.08
1522523097.6401625,-0.244,1.0,0.068
1522523097.6578562,-0.252,1.012,0.068
1522523097.675484,-0.248,1.004,0.072
1522523097.6932476,-0.248,1.008,0.076
1522523097.7109253,-0.244,1.008,0.08
1522523097.728665,-0.26,1.016,0.064
1522523097.7464907,-0.248,1.004,0.092
1522523097.7641604,-0.244,1.004,0.084
1522523097.782036,-0.248,1.004,0.064
1522523097.7996838,-0.244,1.0,0.068
1522523097.8174677,-0.256,1.012,0.064
1522523097.8352542,-0.256,1.012,0.088
1522523097.852926,-0.24,1.008,0.08
1522523097.8706918,-0.248,1.012,0.072
1522523097.8884234,-0.248,1.008,0.096
1522523097.9061382,-0.244,1.008,0.072
1522523097.9243789,-0.248,1.012,0.068
1522523097.9422076,-0.244,1.008,0.084
1522523097.9598842,-0.244,1.012,0.08
1522523097.977958,-0.248,1.004,0.076
1522523097.9995787,-0.248,1.008,0.08
1522523098.0202353,-0.248,1.008,0.08
1522523098.037955,-0.24,1.008,0.072
1522523098.0585787,-0.244,1.004,0.076
1522523098.0835984,-0.256,1.004,0.076
1522523098.101607,-0.248,1.012,0.072
1522523098.1293015,-0.252,1.012,0.072
1522523098.1524842,-0.248,1.008,0.072
1522523098.1836066,-0.248,1.004,0.068
1522523098.2035694,-0.252,1.012,0.068
1522523098.221262,-0.248,1.008,0.096
1522523098.2421918,-0.252,1.008,0.068
1522523098.2665842,-0.244,1.004,0.08
1522523098.28865,-0.248,1.008,0.076
1522523098.3180125,-0.248,1.004,0.072
1522523098.3357642,-0.252,1.004,0.072
1522523098.3641088,-0.248,1.008,0.072
1522523098.3967712,-0.252,1.008,0.076
1522523098.4262307,-0.252,1.012,0.08
1522523098.472807,-0.244,1.008,0.08
1522523098.534719,-0.244,1.012,0.08
1522523098.5698423,-0.252,1.004,0.072
1522523098.64454,-0.252,1.004,0.072
1522523098.7045352,-0.252,1.004,0.068
1522523098.784576,-0.252,1.0,0.064
1522523098.8023264,-0.24,1.008,0.068
1522523098.8199363,-0.248,1.008,0.068
1522523098.837935,-0.244,1.012,0.072
1522523098.8556447,-0.248,1.004,0.064
1522523098.8733275,-0.252,1.012,0.08
1522523098.890973,-0.24,1.012,0.064
1522523098.9085789,-0.256,1.004,0.084
1522523098.9263725,-0.252,1.012,0.084
1522523098.9439821,-0.248,1.02,0.064
1522523098.961902,-0.244,1.012,0.08
1522523098.9803395,-0.252,1.012,0.08
1522523098.9980173,-0.248,1.012,0.076
1522523099.015695,-0.24,1.0,0.072
1522523099.0336149,-0.248,1.004,0.076
1522523099.0516005,-0.244,1.004,0.084
1522523099.0695353,-0.24,1.004,0.072
1522523099.087322,-0.252,1.0,0.068
1522523099.1036775,-0.248,1.008,0.076
1522523099.1221852,-0.256,1.008,0.068
1522523099.139877,-0.24,1.004,0.08
1522523099.1576667,-0.256,1.008,0.088
1522523099.1754725,-0.248,1.008,0.064
1522523099.1933892,-0.24,1.004,0.084
1522523099.2110999,-0.248,1.008,0.072
