#Time,X,Y,Z
#1521348098.4227023,0.108,1.096,0.132
1521384344.8831897,0.568,0.852,0.216
1521384344.8901968,0.576,0.844,0.208
1521384344.8972197,0.6,0.84,0.176
1521384344.9042156,0.612,0.864,0.184
1521384344.9112694,0.608,0.868,0.172
1521384344.9184084,0.608,0.884,0.144
1521384344.9254785,0.616,0.872,0.136
1521384344.9325223,0.62,0.876,0.124
1521384344.9395943,0.62,0.9,0.156
1521384344.9466422,0.608,0.896,0.132
1521384344.9536822,0.58,0.88,0.148
1521384344.9607413,0.56,0.864,0.152
1521384344.967802,0.536,0.848,0.164
1521384344.974844,0.524,0.852,0.164
1521384344.981948,0.516,0.82,0.16
1521384344.9889789,0.492,0.8,0.184
1521384344.996032,0.48,0.792,0.164
1521384345.003028,0.476,0.784,0.164
1521384345.0100677,0.488,0.804,0.16
1521384345.0171368,0.492,0.796,0.168
1521384345.0241756,0.504,0.816,0.18
1521384345.0312386,0.512,0.824,0.164
1521384345.0383866,0.52,0.836,0.168
1521384345.0454485,0.528,0.84,0.2
1521384345.0524886,0.52,0.86,0.188
1521384345.0595715,0.512,0.888,0.18
1521384345.0666175,0.516,0.908,0.184
1521384345.0736494,0.532,0.944,0.172
1521384345.0807114,0.54,0.984,0.204
1521384345.0877712,0.564,0.98,0.196
1521384345.0948172,0.612,0.992,0.224
1521384345.1019292,0.62,1.012,0.248
1521384345.1090322,0.628,1.008,0.248
1521384345.116039,0.64,1.016,0.236
1521384345.123084,0.632,1.008,0.228
1521384345.130127,0.656,1.0,0.2
1521384345.1371658,0.684,1.008,0.208
1521384345.1441977,0.684,1.008,0.176
1521384345.1512508,0.708,1.032,0.16
1521384345.1583807,0.72,1.028,0.132
1521384345.1654418,0.724,1.068,0.132
1521384345.1725247,0.724,1.084,0.14
1521384345.1795936,0.72,1.08,0.136
1521384345.1866035,0.728,1.1,0.136
1521384345.1936424,0.724,1.088,0.144
1521384345.2006683,0.724,1.1,0.164
1521384345.2076633,0.756,1.128,0.16
1521384345.2147043,0.724,1.124,0.152
1521384345.2218342,0.72,1.124,0.152
1521384345.2289002,0.708,1.136,0.128
1521384345.2359421,0.688,1.128,0.116
1521384345.242968,0.696,1.132,0.124
1521384345.250007,0.688,1.112,0.108
1521384345.257047,0.696,1.112,0.124
1521384345.264083,0.724,1.124,0.156
1521384345.271128,0.776,1.12,0.156
1521384345.2785528,0.82,1.136,0.168
1521384345.2856128,0.848,1.152,0.16
1521384345.2926526,0.868,1.204,0.136
1521384345.2997096,0.872,1.204,0.132
1521384345.3068407,0.848,1.24,0.12
1521384345.3138185,0.824,1.236,0.112
1521384345.3208804,0.8,1.212,0.108
1521384345.3279645,0.744,1.148,0.096
1521384345.3352275,0.704,1.088,0.096
1521384345.3422945,0.624,0.984,0.096
1521384345.3493602,0.62,0.948,0.1
1521384345.3563933,0.6,0.872,0.108
1521384345.3633692,0.584,0.8,0.108
1521384345.370412,0.568,0.768,0.116
1521384345.377464,0.56,0.752,0.108
1521384345.384517,0.568,0.744,0.108
1521384345.391588,0.576,0.744,0.104
1521384345.398741,0.604,0.764,0.092
1521384345.405748,0.632,0.784,0.104
1521384345.4128008,0.624,0.808,0.104
1521384345.4198468,0.652,0.848,0.104
1521384345.4269028,0.644,0.84,0.092
1521384345.4339466,0.636,0.848,0.1
1521384345.4410045,0.64,0.856,0.112
1521384345.4480736,0.62,0.836,0.104
1521384345.4552014,0.632,0.844,0.116
1521384345.4622624,0.616,0.824,0.12
1521384345.4693425,0.608,0.808,0.132
1521384345.4763873,0.604,0.812,0.124
1521384345.4834342,0.596,0.788,0.148
1521384345.4905093,0.584,0.776,0.156
1521384345.4975772,0.568,0.768,0.156
1521384345.504599,0.56,0.748,0.144
1521384345.5116482,0.536,0.744,0.144
1521384345.518757,0.524,0.744,0.136
1521384345.52576,0.508,0.72,0.144
1521384345.5328119,0.5,0.724,0.136
1521384345.5398328,0.492,0.716,0.152
1521384345.5470078,0.5,0.7,0.14
1521384345.5540397,0.488,0.704,0.144
1521384345.5611017,0.476,0.728,0.152
1521384345.5681386,0.476,0.744,0.136
1521384345.5752606,0.488,0.764,0.128
1521384345.5823176,0.492,0.784,0.14
