#Time,X,Y,Z
#1522170747.5024757,-0.008,0.856,0.648
1522172861.6110337,-0.004,1.032,0.288
1522172861.6160316,0.0,1.036,0.288
1522172861.6209807,0.0,1.036,0.288
1522172861.6259487,0.008,1.036,0.292
1522172861.6309006,-0.004,1.032,0.304
1522172861.6358566,0.004,1.048,0.296
1522172861.6408005,0.0,1.04,0.3
1522172861.6457644,0.004,1.048,0.296
1522172861.6507175,0.0,1.04,0.292
1522172861.6556814,0.0,1.044,0.3
1522172861.6606503,-0.004,1.036,0.308
1522172861.6656034,0.004,1.036,0.296
1522172861.6705923,0.0,1.032,0.288
1522172861.6755543,0.0,1.036,0.292
1522172861.6805573,0.0,1.032,0.3
1522172861.685537,-0.004,1.04,0.296
1522172861.690529,0.008,1.032,0.296
1522172861.695467,-0.004,1.032,0.292
1522172861.700535,0.0,1.02,0.288
1522172861.705506,0.004,1.032,0.296
1522172861.710507,0.004,1.032,0.296
1522172861.715473,0.004,1.032,0.288
1522172861.720469,0.0,1.04,0.292
1522172861.725431,0.0,1.044,0.292
1522172861.730425,0.0,1.04,0.292
1522172861.73535,0.0,1.044,0.296
1522172861.7402337,0.004,1.036,0.296
1522172861.7453427,0.0,1.04,0.296
1522172861.7502606,0.004,1.032,0.292
1522172861.7553205,0.004,1.04,0.3
1522172861.7602625,-0.004,1.036,0.292
1522172861.7653205,0.004,1.036,0.292
1522172861.7702556,0.0,1.032,0.292
1522172861.7753084,-0.004,1.032,0.296
1522172861.7802606,0.004,1.04,0.292
1522172861.7852714,-0.004,1.032,0.304
1522172861.7901745,-0.004,1.032,0.304
1522172861.7952492,0.004,1.032,0.3
1522172861.8001683,0.0,1.036,0.296
1522172861.8052154,0.0,1.036,0.3
1522172861.8101382,0.0,1.036,0.3
1522172861.8151813,0.0,1.036,0.308
1522172861.8201041,0.0,1.036,0.296
1522172861.8251772,-0.008,1.052,0.284
1522172861.830136,0.004,1.032,0.296
1522172861.835192,0.004,1.04,0.3
1522172861.840157,-0.004,1.036,0.296
1522172861.845209,0.0,1.028,0.292
1522172861.850131,0.004,1.036,0.3
1522172861.8551838,0.0,1.036,0.292
1522172861.8601089,0.008,1.04,0.296
1522172861.865213,0.0,1.032,0.312
1522172861.8701577,0.0,1.032,0.308
1522172861.8752098,0.008,1.036,0.296
1522172861.8801596,0.0,1.032,0.292
1522172861.8852108,0.004,1.036,0.3
1522172861.8901637,0.0,1.032,0.292
1522172861.8951786,0.0,1.036,0.288
1522172861.9000795,0.0,1.04,0.292
1522172861.9051466,0.0,1.036,0.296
1522172861.9100554,0.0,1.032,0.288
1522172861.9151635,0.0,1.032,0.3
1522172861.9201205,0.0,1.036,0.304
1522172861.9251745,0.0,1.04,0.292
1522172861.9301283,0.0,1.04,0.288
1522172861.9351704,0.0,1.036,0.296
1522172861.9401362,0.0,1.056,0.292
1522172861.9451842,0.004,1.036,0.3
1522172861.9501352,-0.004,1.04,0.288
1522172861.955213,0.0,1.04,0.3
1522172861.960155,0.004,1.036,0.3
1522172861.9652011,0.0,1.036,0.296
1522172861.970149,0.132,1.216,0.228
1522172861.975209,0.456,1.984,-0.068
1522172861.979258,0.456,1.984,-0.068
1522172861.984225,-0.636,-0.076,-0.4
1522172861.9892018,-0.384,-0.144,0.068
1522172861.994139,0.464,1.156,1.028
1522172861.9990819,0.632,1.464,0.5
1522172862.0040488,-0.028,0.824,-0.172
1522172862.0090199,-0.068,1.14,0.08
1522172862.0139637,-0.016,1.556,0.5
1522172862.0189457,-0.172,1.34,0.452
1522172862.0239167,-0.104,0.776,0.104
1522172862.0288796,-0.212,0.876,0.012
1522172862.0338356,-0.312,1.216,0.464
1522172862.0387595,-0.176,1.2,0.796
1522172862.0436914,-0.124,0.784,0.544
1522172862.0486395,-0.096,0.64,0.552
1522172862.0536954,0.248,1.032,0.676
1522172862.0585954,0.004,1.284,0.572
1522172862.0635083,-0.252,0.972,0.36
1522172862.0684724,-0.072,0.812,0.272
1522172862.0734003,0.136,0.936,0.392
1522172862.0783303,0.036,0.908,0.496
1522172862.0832243,0.044,1.212,0.676
1522172862.0881572,0.244,0.972,0.704
1522172862.0930831,0.224,0.888,0.372
1522172862.0980072,0.12,1.024,0.152
1522172862.102929,0.072,1.036,0.088
1522172862.107868,-0.008,0.9,0.192
1522172862.112845,-0.016,1.16,0.256
1522172862.117755,-0.168,1.112,0.204
1522172862.122835,-0.076,0.96,0.124
1522172862.1277778,-0.076,0.96,0.124
1522172862.1327617,0.052,1.336,0.324
1522172862.1376958,0.036,1.056,0.144
1522172862.1426778,0.016,1.044,0.256
1522172862.1476057,0.04,1.06,0.36
1522172862.1525898,0.096,1.02,0.432
1522172862.1575246,0.08,1.056,0.428
1522172862.1625197,0.096,1.012,0.28
1522172862.1674616,-0.068,1.136,0.26
1522172862.1724646,-0.164,1.02,0.172
1522172862.1774275,-0.108,1.008,0.184
1522172862.1823535,-0.048,1.056,0.3
1522172862.1875963,0.04,1.084,0.34
1522172862.1915884,0.02,1.072,0.336
1522172862.1965394,-0.024,1.028,0.3
1522172862.2015653,-0.012,1.008,0.288
1522172862.2065492,0.012,0.924,0.236
1522172862.2115333,0.036,0.928,0.268
1522172862.2164502,-0.076,1.352,0.344
1522172862.221373,-0.048,1.144,0.348
