#Time,X,Y,Z
#1522170747.5008268,0.02,-0.964,0.304
1522170753.3511684,0.028,-0.936,0.336
1522170753.3558543,0.028,-0.932,0.336
1522170753.3605502,0.032,-0.94,0.34
1522170753.3745692,0.028,-0.944,0.336
1522170753.37922,0.028,-0.944,0.332
1522170753.3839471,0.028,-0.948,0.336
1522170753.388642,0.028,-0.948,0.336
1522170753.402178,0.028,-0.94,0.34
1522170753.40696,0.028,-0.94,0.336
1522170753.4116158,0.024,-0.936,0.332
1522170753.4163208,0.024,-0.944,0.34
1522170753.420966,0.036,-0.932,0.316
1522170753.4256709,0.024,-0.936,0.344
1522170753.4302897,0.028,-0.936,0.344
1522170753.4444516,0.024,-0.948,0.336
1522170753.4490776,0.028,-0.944,0.34
1522170753.4537497,0.032,-0.936,0.34
1522170753.4584656,0.032,-0.928,0.336
1522170753.4665184,0.032,-0.932,0.336
1522170753.4711835,0.016,-0.94,0.332
1522170753.4758353,0.028,-0.94,0.336
1522170753.4804883,0.024,-0.94,0.336
1522170753.4851243,0.024,-0.94,0.336
1522170753.4898882,0.036,-0.944,0.332
1522170753.5044363,0.028,-0.948,0.34
1522170753.509107,0.036,-0.948,0.336
1522170753.51378,0.032,-0.936,0.332
1522170753.5184312,0.032,-0.948,0.336
1522170753.523035,0.04,-0.936,0.336
1522170753.532119,0.04,-0.944,0.344
1522170753.537118,0.024,-0.952,0.348
1522170753.5421028,0.028,-0.936,0.336
1522170753.546753,0.024,-0.944,0.328
1522170753.5513968,0.024,-0.944,0.328
1522170753.5560367,0.02,-0.936,0.328
1522170753.5606787,0.044,-0.948,0.344
1522170753.5745196,0.028,-0.948,0.336
1522170753.5791457,0.032,-0.94,0.332
1522170753.5837796,0.032,-0.924,0.34
1522170753.5884466,0.028,-0.928,0.336
1522170753.6021364,0.04,-0.936,0.34
1522170753.6068554,0.028,-0.948,0.344
1522170753.6114695,0.028,-0.92,0.344
1522170753.6160893,0.032,-0.94,0.328
1522170753.6207204,0.024,-0.94,0.348
1522170753.6253884,0.028,-0.94,0.332
1522170753.6300092,0.032,-0.94,0.332
1522170753.644483,0.028,-0.948,0.348
1522170753.6492002,0.036,-0.944,0.344
1522170753.654009,0.028,-0.944,0.344
1522170753.658749,0.032,-0.948,0.336
1522170753.6721919,0.032,-0.948,0.336
1522170753.6769059,0.028,-0.948,0.344
1522170753.6815138,0.036,-0.94,0.336
1522170753.6861618,0.032,-0.948,0.34
1522170753.6908407,0.032,-0.936,0.348
1522170753.6954968,0.032,-0.936,0.34
1522170753.7001767,0.036,-0.94,0.34
1522170753.7144296,0.028,-0.948,0.336
1522170753.7190757,0.032,-0.948,0.34
1522170753.7237916,0.024,-0.936,0.348
1522170753.7284634,0.024,-0.948,0.332
1522170753.7331445,0.032,-0.948,0.34
1522170753.7404144,0.032,-0.948,0.34
1522170753.7450755,0.032,-0.948,0.34
1522170753.7497594,0.028,-0.932,0.332
1522170753.7545633,0.036,-0.94,0.336
1522170753.7592783,0.012,-0.936,0.332
1522170753.7740521,0.024,-0.952,0.344
1522170753.7786632,0.028,-0.948,0.34
1522170753.783277,0.028,-0.944,0.34
1522170753.787966,0.024,-0.948,0.328
1522170753.794112,0.032,-0.936,0.324
1522170753.799309,0.028,-0.944,0.336
